none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
6.086607253665279,3.3043998350070343,0.17682492486307627,5.99073971074542,2.286218177772418,1.3902205978909343,6.880662958848882,2.674025652991924,-0.49667612152240764
6.745176252673116,3.8785197588704365,0.16844291900856692,7.933694008660296,4.8468080873171875,1.6370693666402845,5.089494512420668,4.054721405944343,0.0906932070093832
6.919381460088379,4.426635869000707,0.18779348291723172,5.108994368566327,4.272601890987464,1.029908893726654,7.685237351984437,4.175916303771186,-0.09882469814243584
6.385140488877749,4.095925192872355,0.210079554731825,5.95531156954505,4.087890622891705,0.7218526847574023,5.359352517955209,4.518239266752047,0.16100240354348194
6.367446622247549,3.8787300580887285,0.2168185470969333,6.211349481561916,2.737489752593866,1.4786597702818014,7.712860497830341,4.348857839577533,0.2229636375916062
5.745668962621414,3.609561801519585,0.19387386088577657,6.372021899697748,3.50680170436697,2.040310695449741,5.322988205085918,4.092228721398433,0.04440204350383727
5.700977733184459,3.599815686312253,0.11586847160902859,4.651933569291239,3.7637205120150066,1.556691222246143,5.306748605086166,3.700686989128952,-0.41095037891016584
5.912421285610851,3.7199254088298037,0.21853041652322866,4.972860351122802,2.217001877838162,1.3409729436437907,6.610009019465738,4.502876016292808,0.011878235738253978
6.434041807426013,4.671292569091282,0.21463900644729314,8.58780327645453,4.415956203617307,1.826072358997806,5.311722332394598,4.681992145592213,0.5040840839469943
5.777626575448771,3.8262138991627355,0.2800869519893084,4.613316070606649,4.447226269220853,1.3513830017456878,5.807315245623094,2.7276082525815064,0.08835439448560009
5.7485099838241345,4.206228299352644,0.2677496299735238,4.291048607198647,5.159536538239528,0.5221681865333018,6.080191283050603,4.934035968578458,0.09709416202346123
7.0877072417253375,3.63293814425357,0.17944126494485577,7.246875514748283,3.74900097220842,0.9574441787118864,8.001094642491687,3.0270069705408273,-0.11740128211814209
5.188407448050287,4.259671839291517,0.24482361444695336,4.957295692928162,5.188161203880937,0.9667974063240625,5.993386107793555,4.235983519553648,0.20597132196443702
